Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Mozambique,Mozambique,1961,Earths,0.0124380620457907,0.0301652959545249,0.0751108634085778,0.0026558843159038,0.131678475280326,0.0125936056773351,0.264642186682458,3A,MZ
Mozambique,Mozambique,1962,Earths,0.0126319572258446,0.0229821233464611,0.0755781944475582,0.0025982953384375,0.132257852957568,0.0144387873814896,0.260487210697359,3A,MZ
Mozambique,Mozambique,1963,Earths,0.013306563016258,0.0197166062380639,0.0778394017167364,0.00270078322497422,0.134753360745111,0.014827341469936,0.26314405641108,3A,MZ
Mozambique,Mozambique,1964,Earths,0.0139794684000812,0.0255022711654524,0.0789574851669621,0.00252425522136807,0.135705168126781,0.0157891168471498,0.272457764927795,3A,MZ
Mozambique,Mozambique,1965,Earths,0.0141213900406987,0.0243236833151007,0.0810426149237697,0.00280417293388658,0.138044017906857,0.0178314784362851,0.278167357556598,3A,MZ
Mozambique,Mozambique,1966,Earths,0.0149271229846496,0.0258750662489583,0.0871288969694069,0.00285309560034546,0.144385319031133,0.0180282667430035,0.293197767577497,3A,MZ
Mozambique,Mozambique,1967,Earths,0.0156663810571641,0.0225551369294603,0.0887911022568923,0.00284498713391423,0.146179904142993,0.0156195710677716,0.291657082588196,3A,MZ
Mozambique,Mozambique,1968,Earths,0.0175199272236239,0.0329300237045032,0.0875365733173819,0.00308381715227959,0.148524732364688,0.0183292195524964,0.307924293314973,3A,MZ
Mozambique,Mozambique,1969,Earths,0.0169802327658043,0.0383180794386892,0.0960757365619705,0.00308779147126858,0.151491386787678,0.0197083724460677,0.325661599471479,3A,MZ
Mozambique,Mozambique,1970,Earths,0.0177132690573925,0.0362616034173427,0.10111805730741,0.00302174123780298,0.153303714437242,0.0219280813150513,0.333346466772241,3A,MZ
Mozambique,Mozambique,1971,Earths,0.0188498750714348,0.0433468494502495,0.104861870769195,0.00310430004842632,0.153690400005044,0.0243174836803081,0.348170779024658,3A,MZ
Mozambique,Mozambique,1972,Earths,0.0199716131413064,0.0407216563797748,0.101682598415794,0.00338314854937547,0.157331307576635,0.0195451817495666,0.342635505812452,3A,MZ
Mozambique,Mozambique,1973,Earths,0.0215189532462353,0.0444204217770338,0.115750839348721,0.00362426637637916,0.159838044588903,0.0199920614059256,0.365144586743198,3A,MZ
Mozambique,Mozambique,1974,Earths,0.0205734038635353,0.0445887872563834,0.104494170395076,0.00365358712675493,0.162788053955421,0.0237761911723655,0.359874193769536,3A,MZ
Mozambique,Mozambique,1975,Earths,0.0183968440643871,0.0402001433504341,0.101735337548253,0.00341474958228458,0.164906201790186,0.0267187856128055,0.35537206194835,3A,MZ
Mozambique,Mozambique,1976,Earths,0.0185838005809817,0.0403110167279066,0.104612535074978,0.00339531845254767,0.165823620853652,0.0185982602740615,0.351324551964128,3A,MZ
Mozambique,Mozambique,1977,Earths,0.0176302687436675,0.0391496455051582,0.0997710843764793,0.00377226180131653,0.180313607736992,0.0202427788265777,0.360879646990192,3A,MZ
Mozambique,Mozambique,1978,Earths,0.0174284934928287,0.0324675160113823,0.0978274663722173,0.00483523158254651,0.17974246408178,0.0240521141667651,0.356353285707521,3A,MZ
Mozambique,Mozambique,1979,Earths,0.0173969626625097,0.0304850873535402,0.0963616521297714,0.00590668794619174,0.182316655548559,0.0223457382661818,0.354812783906754,3A,MZ
Mozambique,Mozambique,1980,Earths,0.0185409473482561,0.0350667142791971,0.106613184735589,0.00530348882249323,0.191868376455011,0.0225480103815846,0.37994072202213,3A,MZ
Mozambique,Mozambique,1981,Earths,0.0182583962200493,0.0345971484439703,0.103485125910924,0.00408230293677103,0.194975099139886,0.0226388259156588,0.378036898567259,3A,MZ
Mozambique,Mozambique,1982,Earths,0.0182545937578374,0.0297583786827511,0.0986693366681443,0.00511045483330773,0.19969229532977,0.0210381269911334,0.372523186262944,3A,MZ
Mozambique,Mozambique,1983,Earths,0.0172124170534076,0.0275378489079632,0.101016043080894,0.00547049119707891,0.206017487042981,0.0196606165324202,0.376914903814745,3A,MZ
Mozambique,Mozambique,1984,Earths,0.0164499194987272,0.0241333823322202,0.105103007516041,0.00402974848369154,0.204634648343223,0.0211945429915838,0.375545249165487,3A,MZ
Mozambique,Mozambique,1985,Earths,0.0162936196202688,0.0233658208786781,0.107397672503721,0.00347367469427005,0.206820208145531,0.0210742363737485,0.378425232216217,3A,MZ
Mozambique,Mozambique,1986,Earths,0.0171428313303008,0.0246080579993922,0.106267113312679,0.00409239433213877,0.213436853424846,0.0146149884239007,0.380162238823258,3A,MZ
Mozambique,Mozambique,1987,Earths,0.0165970034454497,0.0251543790823657,0.113723719830514,0.00409797425036289,0.222209242579581,0.0182531777976553,0.400035496985929,3A,MZ
Mozambique,Mozambique,1988,Earths,0.0160249968311903,0.0242633548471952,0.114355626508926,0.00449826451003456,0.228527309344374,0.0184097276826878,0.406079279724407,3A,MZ
Mozambique,Mozambique,1989,Earths,0.0167004867931345,0.0237851601041517,0.114146307297934,0.00289825006300398,0.230388233537543,0.0175594654210017,0.405477903216769,3A,MZ
Mozambique,Mozambique,1990,Earths,0.0181128312660752,0.0191985187479423,0.126214389734683,0.00268126901941293,0.229748758201307,0.0151290314773444,0.411084798446765,3A,MZ
Mozambique,Mozambique,1991,Earths,0.0157528794493293,0.0189488524359991,0.113450243390375,0.00266962516620928,0.233845533879849,0.0237149570005064,0.408382091322268,3A,MZ
Mozambique,Mozambique,1992,Earths,0.0142509981163798,0.0224030286640771,0.110053534788805,0.00166910298151665,0.232638419825014,0.0313312963172091,0.412346380693002,3A,MZ
Mozambique,Mozambique,1993,Earths,0.0163648864048458,0.0245259684079206,0.111570981519025,0.00152509793746137,0.234647250363504,0.0258141350430806,0.414448319675838,3A,MZ
Mozambique,Mozambique,1994,Earths,0.0162562556336306,0.0229108972671899,0.104221486038943,0.00100877393806777,0.234132237908224,0.0266141930730584,0.405143843859114,3A,MZ
Mozambique,Mozambique,1995,Earths,0.0202029898934905,0.024893748767888,0.127236954914757,0.00132880138883716,0.23889066579111,0.0184013466933541,0.430954507449437,3A,MZ
Mozambique,Mozambique,1996,Earths,0.0229240035020541,0.0262339357257683,0.135949629120945,0.00196268280550468,0.232475252390921,0.0191904075128501,0.438735911058043,3A,MZ
Mozambique,Mozambique,1997,Earths,0.0237085543492455,0.0276392555107013,0.138887532929421,0.00300477431798493,0.228742925592007,0.0194473117400296,0.441430354439389,3A,MZ
Mozambique,Mozambique,1998,Earths,0.0257583537541803,0.0251173908130129,0.155025741418316,0.00162917341224229,0.225068844134824,0.0217250900009074,0.454324593533483,3A,MZ
Mozambique,Mozambique,1999,Earths,0.0258303692938695,0.0227713282590106,0.146360823835434,0.00148969904381557,0.224207595280116,0.0213701618784918,0.442029977590737,3A,MZ
Mozambique,Mozambique,2000,Earths,0.0235245993550992,0.0308100897065899,0.130830085292768,0.0019233541009775,0.218411378403692,0.0231252047648989,0.428624711624025,3A,MZ
Mozambique,Mozambique,2001,Earths,0.0241432122995756,0.0326991148040013,0.139116645928334,0.00156168266623359,0.213773638902757,0.0220758221202425,0.433370116721144,3A,MZ
Mozambique,Mozambique,2002,Earths,0.0222209855212544,0.0394346909125767,0.134585355529435,0.00181204066077414,0.210517088013532,0.0217560557552842,0.430326216392856,3A,MZ
Mozambique,Mozambique,2003,Earths,0.0269690391339862,0.0524115170378671,0.159950791163149,0.00475645422039306,0.207122310478232,0.0198779776728365,0.471088089706463,3A,MZ
Mozambique,Mozambique,2004,Earths,0.0272772385096779,0.077478354542855,0.165856154827006,0.00515611487900291,0.199637213899767,0.0196485419363146,0.495053618594623,3A,MZ
Mozambique,Mozambique,2005,Earths,0.0229069946155609,0.0615292984206717,0.150614733436981,0.0059114171448907,0.19686005382508,0.0222101088970958,0.460032606340281,3A,MZ
Mozambique,Mozambique,2006,Earths,0.0276369345692556,0.0616980995329622,0.173427295791002,0.00575273808344575,0.192509705216544,0.0168368519914084,0.477861625184619,3A,MZ
Mozambique,Mozambique,2007,Earths,0.0261496696953726,0.0618410020772122,0.157117925678939,0.00541393404813227,0.18675402111171,0.0191008482412818,0.456377400852647,3A,MZ
Mozambique,Mozambique,2008,Earths,0.0236041599032279,0.0688083282146391,0.144751706071883,0.00706353831208017,0.18120511442346,0.0208855549336878,0.446318401858979,3A,MZ
Mozambique,Mozambique,2009,Earths,0.0281557868903735,0.0678332657512152,0.171030498172627,0.00825786903229967,0.179468639629032,0.0147064073350352,0.469452466810584,3A,MZ
Mozambique,Mozambique,2010,Earths,0.0347320248502476,0.0723559302363596,0.210203528993529,0.0083247698175145,0.17484923301243,0.0147475176926581,0.51521300460274,3A,MZ
Mozambique,Mozambique,2011,Earths,0.0378967020647446,0.148694185988201,0.218595062737254,0.0111167802625473,0.171687473115343,0.0148365453124715,0.602826749480562,3A,MZ
Mozambique,Mozambique,2012,Earths,0.0381572814122581,0.107876748945786,0.214744452342361,0.0116747264879888,0.168497657949876,0.0163408266520001,0.557291693790269,3A,MZ
Mozambique,Mozambique,2013,Earths,0.0274097419997978,0.125578340118341,0.162307748070188,0.0145646869671791,0.162210446814537,0.0226554083772318,0.514726372347274,3A,MZ
Mozambique,Mozambique,2014,Earths,0.0297239147903726,0.122783683301165,0.16871108503688,0.0163451099263309,0.161242054280488,0.0182362289159241,0.517042076251161,3A,MZ
