Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Fiji,Fiji,1961,Earths,0.0168716210163614,0.0722982234301507,0.119289923436575,0.0678333133159679,0.0452733282232663,0.0378688056774855,0.359435215099808,3A,FJ
Fiji,Fiji,1962,Earths,0.0190861883203557,0.0878195135767981,0.139660894562309,0.0652200534275779,0.0499273003576848,0.0366471217952003,0.398361072039925,3A,FJ
Fiji,Fiji,1963,Earths,0.0210557014273111,0.0883896388287391,0.144295990722777,0.0673016865230439,0.0506245131968083,0.0406977203910933,0.412365251089774,3A,FJ
Fiji,Fiji,1964,Earths,0.0212474987151133,0.157198169365377,0.132191286026482,0.0606307606838141,0.0592420206176237,0.0437198313040238,0.474229566712434,3A,FJ
Fiji,Fiji,1965,Earths,0.020207574791828,0.131546286496975,0.143661785136891,0.0639124706940947,0.0695648081634623,0.0421515487787178,0.471044474061967,3A,FJ
Fiji,Fiji,1966,Earths,0.020040381393354,0.15076306034698,0.140212370658481,0.0633888979125702,0.0575519926598099,0.0399008952073098,0.471857598178507,3A,FJ
Fiji,Fiji,1967,Earths,0.0213343053277799,0.160100160045231,0.133969507145073,0.0641537353917751,0.0538697215476854,0.0379711506497217,0.471398580107266,3A,FJ
Fiji,Fiji,1968,Earths,0.0267810420064265,0.172033918389898,0.154493903295425,0.0672047434403038,0.0617655582222578,0.0376317760399663,0.519910941394276,3A,FJ
Fiji,Fiji,1969,Earths,0.0282151705212233,0.19098052965371,0.162877134325319,0.0677805330143193,0.0636149955157948,0.040050883131651,0.553519246162018,3A,FJ
Fiji,Fiji,1970,Earths,0.0290293769830405,0.248372529265341,0.143492001152696,0.0703754585955613,0.0706384505668047,0.0435754519128823,0.605483268476325,3A,FJ
Fiji,Fiji,1971,Earths,0.0278964333795018,0.222726684035027,0.171983264537657,0.0697627092480403,0.0623863115646445,0.0435246741655469,0.598280076930416,3A,FJ
Fiji,Fiji,1972,Earths,0.0252528286053014,0.257162822837305,0.17668642313368,0.0795831702547587,0.0738520922514981,0.0512819343680763,0.663819271450621,3A,FJ
Fiji,Fiji,1973,Earths,0.0265571279198534,0.279979108254094,0.172712368433852,0.0821491071249637,0.0897404603412164,0.0482261830202261,0.699364355094204,3A,FJ
Fiji,Fiji,1974,Earths,0.0259042045667626,0.281362584449521,0.172723715895018,0.0815072464549294,0.0999012954642814,0.055425660022852,0.716824706853364,3A,FJ
Fiji,Fiji,1975,Earths,0.023039521806082,0.263875879120897,0.163552810549096,0.081006043213119,0.0929446110152027,0.0704987089559192,0.694917574660315,3A,FJ
