Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Angola,Angola,1961,Earths,0.00738507363846919,0.00957726235233406,0.0757505366994971,0.0846701561103315,0.0494735314409407,0.0527453202360908,0.279601880477663,3A,AO
Angola,Angola,1962,Earths,0.00810064079764539,0.0185494292613833,0.075193472725867,0.0897764515439223,0.0522582396883839,0.0586406971879981,0.3025189312052,3A,AO
Angola,Angola,1963,Earths,0.00806988642824678,0.0192309376007335,0.0799237890739491,0.0868368732696468,0.0553263166079976,0.0626864176255384,0.312074220606113,3A,AO
Angola,Angola,1964,Earths,0.0090768815428791,0.02120997702556,0.0917632652382671,0.103135470287046,0.0584018413550328,0.0687414735698235,0.35232890901861,3A,AO
Angola,Angola,1965,Earths,0.00861190085935517,0.0218413951552212,0.0858199230345812,0.0869415537341412,0.0600348336169031,0.0766462402418491,0.339895846642051,3A,AO
Angola,Angola,1966,Earths,0.00990825223371791,0.0272005443786506,0.0975131935782978,0.115071720536363,0.0600168915921929,0.0809513203664012,0.390661922685624,3A,AO
Angola,Angola,1967,Earths,0.00990075354575088,0.0207261466078714,0.088488942539927,0.098431412495866,0.0635690421601515,0.0914376782753639,0.372553975624931,3A,AO
Angola,Angola,1968,Earths,0.0100607882101014,0.0302588186962046,0.0865774584940558,0.0893266473976008,0.067529926212864,0.090026063246205,0.373779702257031,3A,AO
Angola,Angola,1969,Earths,0.0106770294585019,0.044595761485707,0.0954530880084697,0.0891793267000758,0.0767120084685996,0.0975494933395987,0.414166707460953,3A,AO
Angola,Angola,1970,Earths,0.0113374345956262,0.0619091083334831,0.0993174201267209,0.12031931518687,0.0782587352431269,0.110556067245861,0.481698080731689,3A,AO
Angola,Angola,1971,Earths,0.0111375860972913,0.058876242031811,0.0996271489706993,0.0879643735633643,0.0875173534392999,0.12203560195006,0.467158306052528,3A,AO
Angola,Angola,1972,Earths,0.0109549130150251,0.0765192405138678,0.0998301368326368,0.118458008461617,0.074056249373952,0.125653603399494,0.505472151596594,3A,AO
Angola,Angola,1973,Earths,0.0115943877957476,0.0592220323043987,0.0870204222313507,0.0910826194295447,0.065596983436581,0.127705581827541,0.442222027025165,3A,AO
Angola,Angola,1974,Earths,0.0112634462394787,0.0567185151072017,0.096667208848394,0.081317336946671,0.0712980883819257,0.135783184636687,0.453047780160356,3A,AO
Angola,Angola,1975,Earths,0.00983073130490152,0.053899196770368,0.0916076778979692,0.0573718515284573,0.0808008062473032,0.138849574308107,0.432359838057105,3A,AO
Angola,Angola,1976,Earths,0.00810339846443401,0.0522889202762053,0.0804719935629851,0.0494199866337743,0.0796071561773085,0.131247939710435,0.401139394825142,3A,AO
Angola,Angola,1977,Earths,0.00723471190941921,0.0456260730906708,0.0929839204388056,0.0660401181796499,0.0777945953676216,0.153834951564035,0.443514370550203,3A,AO
Angola,Angola,1978,Earths,0.00676655381497382,0.0623465970498668,0.0988359912210503,0.0582811772852846,0.0745410863337124,0.152376117019562,0.453147522724449,3A,AO
Angola,Angola,1979,Earths,0.00585756329677123,0.0611612778598627,0.093247038465438,0.05272259750602,0.0730603641455431,0.153661891851729,0.439710733125363,3A,AO
Angola,Angola,1980,Earths,0.00632988024111048,0.0610778125640478,0.0960947948559213,0.0486094715288065,0.070603084630866,0.165393473927036,0.448108517747785,3A,AO
Angola,Angola,1981,Earths,0.00523106596514944,0.0572813062639482,0.0864113854547654,0.0576870855533186,0.0677852200162467,0.168711524256391,0.44310758750982,3A,AO
Angola,Angola,1982,Earths,0.00556662601826374,0.0473792230182775,0.0777950731556483,0.0638828076923724,0.0627362980738161,0.167562516523821,0.424922544482199,3A,AO
Angola,Angola,1983,Earths,0.00573663106046122,0.0448569628458409,0.0783982799832292,0.0504747823791253,0.0629511816098219,0.15637688289618,0.398794720774658,3A,AO
