"Country Name,""Country Code"",""Indicator Name"",""Indicator Code"",""1960"",""1961"",""1962"",""1963"",""1964"",""1965"",""1966"",""1967"",""1968"",""1969"",""1970"",""1971"",""1972"",""1973"",""1974"",""1975"",""1976"",""1977"",""1978"",""1979"",""1980"",""1981"",""1982"",""1983"",""1984"",""1985"",""1986"",""1987"",""1988"",""1989"",""1990"",""1991"",""1992"",""1993"",""1994"",""1995"",""1996"",""1997"",""1998"",""1999"",""2000"",""2001"",""2002"",""2003"",""2004"",""2005"",""2006"",""2007"",""2008"",""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"","
"Cote d'Ivoire,""CIV"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""29.09"",""29.33"",""29.72"",""34.92"",""35.22"",""35.57"",""38.53"",""39.27"",""39.73"",""40.11"",""42.82"",""43.41"",""44.26"",""47.72"",""48.68"",""49.73"",""53.37"",""55.09"",""55.78"",""58.35"",""63.12"",""65.3"",""67.66"",""69.34"",""68.28"",""71.92"",""72.11"",""74.48"",""77.15"",""80.78"",""82.12"",""84.96"",""92.16"",""93.9"",""95.65"",""95.08"",""102.79"",""85.83"",""86.85"",""89.43"",""89.8"",""92.31"",""94.4"",""98.94"",""99.7"",""101.35"",""104.53"",""108.74"",""113.13"",""118.66"",""117.31"",""127.05"",""130.88"",""57.78"","""","""","""","
"Cuba,""CUB"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""98.06"",""103.93"",""108.93"",""116.89"",""122.62"",""127.02"",""133.95"",""161.71"",""161.27"",""156.38"",""152.32"",""153.97"",""146.26"",""137.15"",""130.17"",""147.57"",""161.42"",""162.02"",""161.18"",""165.55"",""176.19"",""170.56"",""176.98"",""181.66"",""184.14"",""186.92"",""184.29"",""186.08"",""188.55"",""185.49"",""152.4"",""119.83"",""113.67"",""119.19"",""117.98"",""121.56"",""110.67"",""118.64"",""125.67"",""124.67"",""117.94"",""109.35"",""107.32"",""103.13"",""95.77"",""101.09"",""125.2"",""135.46"",""136.96"",""136.16"",""140.01"",""137.93"",""144.08"",""140.52"","""","""","""","
"Cyprus,""CYP"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""16.8"",""17.59"",""18.71"",""19.34"",""21.81"",""26.28"",""28.92"",""31.79"",""37.2"",""40.32"",""45.83"",""48.13"",""50.45"",""38.97"",""27.06"",""31.04"",""33.32"",""37.44"",""38.58"",""38.9"",""41.72"",""45.44"",""48.91"",""53.82"",""55.96"",""59.34"",""63"",""65.67"",""68.86"",""69.83"",""70.01"",""72.5"",""81.17"",""86.08"",""90.84"",""93.37"",""99.57"",""97.25"",""100.89"",""103.96"",""106.3"",""109.79"",""107.34"",""105.16"",""101.1"",""93.74"",""95.86"",""101.53"",""96.92"",""95.58"",""97.7"",""94.81"",""88.9"",""93.28"","""","""","""","
"Denmark,""DNK"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""69.91"",""70.68"",""69.82"",""69.82"",""72.26"",""71.59"",""71.07"",""70.06"",""67.35"",""65.37"",""65.81"",""65.42"",""67.22"",""69.64"",""69.68"",""70.28"",""71.75"",""74.46"",""77.66"",""78.72"",""78.38"",""79.07"",""82.72"",""81.46"",""81.63"",""83.96"",""81.9"",""80.92"",""80.57"",""81.86"",""83.98"",""86.75"",""91"",""91.1"",""91.45"",""91.48"",""92.42"",""95.82"",""96.06"",""95.24"",""97.11"",""99.05"",""99.18"",""100.52"",""100.44"",""99.04"",""101.98"",""100.63"",""98.66"",""102.15"",""103.16"",""102.55"",""98.7"",""102.09"","""","""","""","
"Djibouti,""DJI"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""15.3"",""15.72"",""16.25"",""16.56"",""16.77"",""18.18"",""18.97"",""20.41"",""22"",""22.83"",""23.91"",""25.15"",""25.16"",""26.8"",""27.23"",""30.58"",""29.8"",""31.39"",""41.05"",""47.99"",""45.99"",""45.79"",""54.73"",""59.78"",""71.29"",""76.8"",""79.43"",""83.98"",""102.13"",""96.2"",""67.92"",""72.09"",""66.64"",""71.8"",""74.05"",""69.09"",""72.67"",""74.17"",""74.02"",""82.36"",""83.91"",""97.79"",""95.28"",""93.25"",""93.38"",""113.37"",""142.5"",""148.72"",""128.03"",""116.56"",""133.59"",""134.71"",""134.73"",""134.76"","""","""","""","
"Dominica,""DMA"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""30.53"",""30.29"",""29.68"",""29.86"",""29.45"",""29.23"",""30.09"",""30.18"",""31.77"",""31.72"",""32.09"",""32.55"",""33.65"",""34.46"",""37.44"",""40.79"",""43.9"",""46.19"",""48.9"",""51.84"",""54.02"",""57.2"",""59.74"",""61.29"",""68.48"",""76.42"",""87.12"",""87.58"",""92.4"",""92.22"",""90.48"",""91.59"",""93.4"",""94.97"",""93.86"",""97.34"",""97.43"",""98.49"",""99.82"",""100.21"",""99.91"",""101.45"",""101.22"",""101.58"",""100.24"",""98.18"",""101.2"",""102.3"",""103.72"",""105.39"",""106.02"",""108.27"",""107.58"",""107.69"","""","""","""","
"Dominican Republic,""DOM"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""19.36"",""19.19"",""19.07"",""19.66"",""19.85"",""20.83"",""21.96"",""24.22"",""25.39"",""25.97"",""28.18"",""30.25"",""31.92"",""32.25"",""32.05"",""34.61"",""35.88"",""36.58"",""40.7"",""41.89"",""41.52"",""42.12"",""44.93"",""45.62"",""47.32"",""46.69"",""47.87"",""51.99"",""55.27"",""58.85"",""62.64"",""65.4"",""69.2"",""68.64"",""70.25"",""72.51"",""73.62"",""74.42"",""73.86"",""80.67"",""81.97"",""84.36"",""73.16"",""84"",""102.64"",""113.35"",""120.56"",""116.03"",""119.04"",""123.23"",""113.84"",""107.1"",""112.09"",""111.68"","""","""","""","
"Ecuador,""ECU"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""18.17"",""18.79"",""19.23"",""19.96"",""20.78"",""21.91"",""22.64"",""23.95"",""24.72"",""26.39"",""25.66"",""26.66"",""27.51"",""29.35"",""30.13"",""31.34"",""32.91"",""35.58"",""37.6"",""36.54"",""36.87"",""68.33"",""61.5"",""64.41"",""59.67"",""62.06"",""61.07"",""68.74"",""73.53"",""47.96"",""51.5"",""52.53"",""55.92"",""59.6"",""65.15"",""71.51"",""78.65"",""74.82"",""79.23"",""85.78"",""92.93"",""92.35"",""94.08"",""96.8"",""96.31"",""106.9"",""113.27"",""120.39"",""118.28"",""123.29"",""130.17"",""127.31"",""132.87"",""128.57"","""","""","""","
"Egypt, Arab Rep.,""EGY"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""12.88"",""13.32"",""13.01"",""13.19"",""13.43"",""13.81"",""14.3"",""16.71"",""17.07"",""17.47"",""18.01"",""18.37"",""18.56"",""18.89"",""19.07"",""19.66"",""19.74"",""20.06"",""20.27"",""20.37"",""21.59"",""23.62"",""25.39"",""26.67"",""27.47"",""27.89"",""28.14"",""29.37"",""29.14"",""50.78"",""54.16"",""55.95"",""58.09"",""59.68"",""62.18"",""69.14"",""77.41"",""78.9"",""79.15"",""81.91"",""78.69"",""83.7"",""95.73"",""94.34"",""98.26"",""107.4"",""118.74"",""124.14"",""123.42"",""125.4"",""127.12"",""131.58"",""130.68"",""130.65"","""","""","""","
"El Salvador,""SLV"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""31.07"",""31.44"",""33.65"",""31.62"",""32.93"",""34.38"",""34.71"",""33.67"",""35.53"",""35.32"",""35.71"",""38.01"",""40.76"",""45.66"",""46.13"",""55.74"",""52.33"",""57.37"",""57.41"",""56.9"",""50.27"",""47.89"",""44.69"",""49.25"",""52.93"",""54.55"",""53.52"",""57.99"",""62.76"",""62.46"",""65.98"",""67.02"",""69.63"",""71.21"",""69.67"",""71.17"",""81.01"",""80.19"",""81.28"",""90.42"",""84.39"",""93.2"",""90.6"",""92.92"",""101.39"",""105.69"",""107.8"",""108.59"",""109.08"",""107.63"",""105.09"",""107.15"",""105.91"",""108.34"","""","""","""","
"Fiji,""FJI"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""23.84"",""25.24"",""27.01"",""34.33"",""33.44"",""34.95"",""36.89"",""36.92"",""42.12"",""43.99"",""48.02"",""44.21"",""48.5"",""48.37"",""50.04"",""50.53"",""56.55"",""59.64"",""63.79"",""67.93"",""70.68"",""68.43"",""69.11"",""69.5"",""74.55"",""80.07"",""80.64"",""81.7"",""86.58"",""92.08"",""94.32"",""92.52"",""88.54"",""93.84"",""94.9"",""96.5"",""96.17"",""94.71"",""92.27"",""92.68"",""93.78"",""97.49"",""97.59"",""97.96"",""99.65"",""102.4"",""106.49"",""105.84"",""96.33"",""102.25"",""115.53"",""104.94"",""109.32"",""111.4"","""","""","""","
"Finland,""FIN"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""97.3"",""101.25"",""105.39"",""108.97"",""107.74"",""104.93"",""105.28"",""104.88"",""109.4"",""104.68"",""108"",""107.12"",""103.23"",""105.87"",""105.57"",""109.42"",""107.71"",""108.34"",""110.55"",""112.84"",""113.92"",""113.09"",""115.07"",""115.68"",""113.37"",""112.84"",""111.45"",""104.52"",""104.63"",""107.43"",""101.42"",""98.66"",""95.73"",""97.83"",""94.94"",""94.84"",""97.14"",""96.86"",""95.37"",""95.3"",""97.85"",""99.57"",""100.46"",""100.42"",""99.55"",""100.03"",""100.32"",""99.18"",""97.75"",""97.49"",""97.41"",""96.38"",""98.04"",""99.61"","""","""","""","
"France,""FRA"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""68.97"",""69.31"",""69.85"",""68.84"",""72.22"",""73.12"",""77.31"",""79.73"",""78.29"",""79.34"",""81.76"",""82.67"",""83.78"",""88.76"",""88.8"",""90.25"",""88.88"",""90.94"",""96.11"",""98.31"",""99.93"",""99.89"",""100.56"",""102.81"",""100.6"",""101.28"",""101.36"",""99.76"",""97.78"",""99.12"",""102.38"",""102.58"",""101.43"",""101.25"",""103.88"",""105.34"",""106.12"",""106.01"",""104.9"",""104.02"",""104.25"",""106.14"",""104.64"",""101.87"",""100.88"",""97.25"",""98.36"",""97.45"",""96.2"",""99.3"",""100.01"",""99.87"",""100.11"",""100.89"","""","""","""","
"French Polynesia,""PYF"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""30.13"",""30.34"",""31.47"",""32.21"",""33.35"",""35.7"",""40.45"",""39.52"",""41.76"",""51.53"",""45.13"",""46.05"",""48.93"",""50.75"",""52.61"",""55.2"",""66.56"",""66.78"",""68.53"",""70.39"",""68.28"",""64.34"",""63.11"",""74.31"",""76.66"",""82.79"",""81.31"",""82.9"",""89.58"",""91.72"",""93.81"",""93.78"",""91.13"",""93.76"",""99.11"",""87.37"",""87.45"",""88.18"",""97.5"",""97.16"",""103.05"",""97.02"",""95.75"",""99.5"",""102.29"",""98.21"",""104.89"",""106.73"",""114.62"",""111.51"",""125.05"",""127.38"",""112.63"",""103.01"","""","""","""","
"Gambia, The,""GMB"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""44.52"",""46.71"",""49.55"",""51.66"",""54.04"",""56.69"",""59.27"",""62.2"",""65.17"",""68.9"",""71.07"",""75.05"",""75.06"",""74.4"",""75.04"",""75.23"",""73.33"",""73.21"",""73.47"",""73.76"",""72.81"",""72.77"",""72.78"",""71.36"",""73.36"",""73.72"",""75.51"",""76.64"",""77.78"",""76.16"",""78.6"",""80.56"",""82.08"",""84.12"",""83.41"",""81.44"",""83.61"",""82.79"",""83.27"",""84.57"",""83.78"",""86.79"",""98.45"",""100.57"",""101.55"",""97.88"",""101.62"",""104.43"",""106.48"",""107.18"",""99.48"",""101.29"",""99.09"",""87.91"","""","""","""","
"Germany,""DEU"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""73.1"",""74.39"",""76.86"",""78.85"",""79.94"",""83.4"",""86.88"",""89.93"",""90.92"",""92.71"",""93.97"",""93.9"",""94.51"",""98.82"",""100.45"",""101.64"",""102.04"",""106.17"",""108.44"",""111.56"",""112.3"",""110.5"",""115.35"",""117.21"",""117.47"",""122.53"",""118.75"",""115.32"",""114.92"",""114.6"",""107.52"",""97.32"",""95.92"",""93.36"",""95.4"",""96.37"",""96.38"",""97.14"",""98.94"",""98.27"",""99.13"",""99.16"",""99.2"",""100.18"",""100.24"",""99.58"",""102.15"",""104.2"",""105.74"",""108.2"",""110.58"",""109.68"",""110.49"",""111.94"","""","""","""","
"Ghana,""GHA"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""27.41"",""28.4"",""29.33"",""32.48"",""33.81"",""35.97"",""36.92"",""39.06"",""41.57"",""42.21"",""42.74"",""45.5"",""45.55"",""46.48"",""48.09"",""47.44"",""51.73"",""54.66"",""57.53"",""61.65"",""64.36"",""68.6"",""74.45"",""73.95"",""73.78"",""73.84"",""75.42"",""75.93"",""77.86"",""78.97"",""81"",""81.58"",""87.44"",""84.56"",""83.09"",""83.07"",""84.13"",""80.9"",""84.6"",""92.55"",""92.35"",""90.8"",""98.11"",""97.42"",""100.18"",""102.4"",""104.08"",""118.12"",""118.54"",""125.73"",""127.34"",""131.59"",""135.88"",""89.42"","""","""","""","
"Greece,""GRC"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""41.43"",""45.71"",""48.83"",""50.24"",""53.4"",""58.22"",""60.98"",""59.7"",""65.73"",""69.39"",""72.15"",""76.01"",""81.49"",""90.72"",""95.39"",""97.03"",""95.68"",""96.87"",""99.47"",""99.44"",""98.12"",""98.12"",""97.17"",""97.6"",""95.64"",""95.41"",""97.65"",""98.68"",""99.04"",""99.57"",""99.46"",""98.71"",""98.46"",""98.54"",""100.32"",""99.43"",""95.74"",""95.67"",""94.42"",""93.41"",""94.65"",""95.38"",""97.39"",""99.27"",""101.95"",""98.77"",""95.33"",""98.59"",""96.35"",""94.98"",""97.02"",""93.67"",""91.39"",""92.38"","""","""","""","
"Guinea,""GIN"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""28.53"",""29.3"",""30.24"",""31.15"",""31.96"",""33.25"",""32.38"",""32.89"",""31.49"",""31.89"",""31.98"",""32.46"",""34.12"",""35.35"",""36.6"",""37.11"",""37.52"",""38.02"",""38.34"",""38.78"",""39.13"",""39.33"",""40.12"",""39.79"",""35.85"",""30.26"",""33.85"",""39.01"",""39.97"",""42.99"",""45.6"",""48.68"",""52.2"",""55.84"",""61.04"",""64"",""67.01"",""70.49"",""73.9"",""77.88"",""80.46"",""84.1"",""89.24"",""94.47"",""99.86"",""105.67"",""110.33"",""117.52"",""124.29"",""133.72"",""130.77"",""137.37"",""139.86"",""132.83"","""","""","""","
"Guyana,""GUY"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""36.44"",""37.98"",""38.92"",""43.1"",""46.31"",""48.22"",""49.88"",""56.16"",""62.28"",""63.31"",""66.98"",""70.26"",""74.01"",""68.41"",""73.13"",""77.19"",""76.81"",""70.26"",""60.98"",""61.6"",""60.6"",""49.24"",""36.9"",""35.43"",""33.1"",""35.22"",""39.82"",""43.44"",""39.44"",""38.08"",""39.19"",""49.46"",""52.26"",""56.84"",""56.15"",""70.42"",""71"",""68.36"",""69.01"",""67.65"",""69.63"",""78.46"",""99.54"",""102.35"",""100.93"",""96.72"",""110.7"",""105.73"",""118.1"",""112.79"",""114.61"",""126.12"",""128.02"",""124.23"","""","""","""","
"Haiti,""HTI"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""39.09"",""39.96"",""41.11"",""42.15"",""43.55"",""44.43"",""48.21"",""49.3"",""50.81"",""52.59"",""54.25"",""56.43"",""57.34"",""58.65"",""60.24"",""62.07"",""60.99"",""64.51"",""62.44"",""60.12"",""59.81"",""64.43"",""66.35"",""67.92"",""68.41"",""68.54"",""66.1"",""64.58"",""62.7"",""59.35"",""61.3"",""65.47"",""68.25"",""69.45"",""64.7"",""70.45"",""72.14"",""78.19"",""78.66"",""92.57"",""95.31"",""98.47"",""99.52"",""99.33"",""100.72"",""99.95"",""101.82"",""101.44"",""102.98"",""104.46"",""105.58"",""106.58"",""106.59"",""106.54"","""","""","""","
"Honduras,""HND"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""21.45"",""22.32"",""22.76"",""22.03"",""22.23"",""22.77"",""25.71"",""27.45"",""27.64"",""28.72"",""32.62"",""33.99"",""34.79"",""31.93"",""34.38"",""36.04"",""35.93"",""44.5"",""32.5"",""45.9"",""48.15"",""41.63"",""36.73"",""37.95"",""39.19"",""36.45"",""44.82"",""47.8"",""48.93"",""52.73"",""54.41"",""56.02"",""55.06"",""70.98"",""69.46"",""77.23"",""75.5"",""77.76"",""76.87"",""77.99"",""77.4"",""84.98"",""91.87"",""96.02"",""100.41"",""103.57"",""108.03"",""115.84"",""102.97"",""102.74"",""106.13"",""108.58"",""110.44"",""111.33"","""","""","""","
"India,""IND"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""24.54"",""24.66"",""24.71"",""24.66"",""24.76"",""25.09"",""25.54"",""26.76"",""27.24"",""26.99"",""28.53"",""28.92"",""29.56"",""30.84"",""32.02"",""33.68"",""34.95"",""35.67"",""37.2"",""38.72"",""41.19"",""43.67"",""46.36"",""48.71"",""51.29"",""53.19"",""54.4"",""56"",""58.73"",""60.77"",""61.64"",""63.76"",""66.02"",""68.29"",""71.72"",""74.15"",""76.26"",""79.07"",""82.48"",""84.6"",""87.85"",""89.61"",""91.61"",""95.84"",""99.83"",""104.33"",""110.93"",""114.57"",""118.57"",""123.53"",""128.25"",""131.95"",""136.39"",""142.75"","""","""","""","
"Indonesia,""IDN"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""17.09"",""17.9"",""17.89"",""18.64"",""18.89"",""18.52"",""18.38"",""19.63"",""19.73"",""21.94"",""22.71"",""23.87"",""24.46"",""25.94"",""26.41"",""27.53"",""27.81"",""28.57"",""30.92"",""32.97"",""34.6"",""36.57"",""41.08"",""44.12"",""46.95"",""52.04"",""53.51"",""55.68"",""58.98"",""63.1"",""67.05"",""71.63"",""77.29"",""82.75"",""79.6"",""83.47"",""83.17"",""73.1"",""69.03"",""74.45"",""80.45"",""89.77"",""94.46"",""99.52"",""95.26"",""105.22"",""104.5"",""105.87"",""109.95"",""117.7"",""127.26"",""133.97"",""140.11"",""138.58"","""","""","""","
"Ireland,""IRL"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""45.32"",""43.74"",""45"",""47.39"",""46.46"",""48.77"",""55.45"",""55.13"",""55.09"",""54.57"",""60.88"",""59.84"",""57.25"",""65.13"",""75.24"",""67.33"",""73.6"",""80.39"",""77.13"",""84.25"",""73.56"",""78.27"",""84.56"",""88.8"",""92.25"",""95.66"",""91.98"",""89.14"",""87.28"",""96.41"",""98.31"",""100.9"",""103.14"",""97.18"",""97.93"",""99.12"",""97.92"",""102.21"",""110.44"",""105.51"",""101.23"",""97.98"",""99.48"",""99.01"",""99.46"",""101.53"",""103.26"",""97.21"",""95.8"",""102.25"",""102.2"",""96.68"",""99.88"",""102.06"","""","""","""","
"Israel,""ISR"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""19.62"",""21.9"",""21.64"",""23.5"",""23.59"",""24.56"",""26.87"",""27.25"",""27.66"",""29.49"",""31.33"",""33.37"",""34.58"",""37.51"",""39.91"",""43.93"",""45.35"",""45.18"",""45.27"",""44.56"",""45.07"",""48.15"",""50.21"",""54.15"",""52.62"",""50.73"",""52.3"",""56.54"",""55.96"",""56.75"",""59.94"",""62.23"",""64.8"",""69.42"",""68.83"",""70.04"",""71.11"",""68.39"",""71.79"",""87.48"",""89.66"",""95.71"",""97.01"",""98.75"",""100.41"",""100.84"",""107.93"",""113.18"",""109.2"",""110.9"",""111.77"",""115.72"",""114.6"",""117.26"","""","""","""","
"Italy,""ITA"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""53.56"",""55.02"",""49.89"",""53.74"",""57.62"",""62.6"",""63"",""66.1"",""67.6"",""69.5"",""69.26"",""68.8"",""73.24"",""75.93"",""74.57"",""76.88"",""82.22"",""83.88"",""87.63"",""89.9"",""89.59"",""90.07"",""93.09"",""94.92"",""93.75"",""90.97"",""93.31"",""94.09"",""92.88"",""96.92"",""97.39"",""98.45"",""97.27"",""98.24"",""99.74"",""101.97"",""101.59"",""100.17"",""102.79"",""99.38"",""102.48"",""103.83"",""101"",""101.18"",""100.32"",""98.5"",""100.86"",""104.22"",""102.71"",""102.8"",""98.18"",""96.52"",""92.93"",""95.73"","""","""","""","
"Jamaica,""JAM"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""25.12"",""24.57"",""24.9"",""25.74"",""25.55"",""28.03"",""32.19"",""33.1"",""35.75"",""36.37"",""37.87"",""36.7"",""42"",""42.47"",""43.45"",""46.72"",""48.5"",""48.56"",""48.68"",""48.78"",""47.75"",""46.71"",""52.51"",""57.41"",""48.15"",""51.51"",""55.56"",""53.34"",""51.53"",""80.46"",""80.33"",""81.7"",""74.29"",""73.25"",""74.65"",""79.16"",""80.52"",""84.17"",""90.22"",""91.18"",""92.71"",""94.97"",""100.38"",""98.92"",""101.86"",""99.22"",""99.3"",""102.79"",""100.94"",""98.47"",""98.3"",""101.95"",""103.03"",""101.84"","""","""","""","
"Japan,""JPN"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""30.25"",""34.83"",""36.42"",""41.33"",""43.83"",""44.2"",""47.26"",""50.5"",""55.98"",""62.26"",""65.56"",""68.1"",""68.22"",""72.3"",""72.32"",""73.14"",""79.36"",""85.4"",""90.04"",""91.57"",""91.72"",""94.53"",""96.95"",""99.16"",""102.96"",""103.96"",""105.81"",""107.22"",""108.01"",""107.35"",""107.19"",""108.62"",""108.35"",""105.86"",""104.08"",""102.91"",""102.55"",""101.71"",""101.54"",""100.7"",""97.8"",""100.82"",""100.26"",""100.07"",""99.62"",""100.31"",""101.13"",""101.34"",""102.29"",""101.45"",""99.02"",""101.7"",""101.4"",""100.01"","""","""","""","
"Jordan,""JOR"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""9.58"",""10.94"",""12.64"",""15.06"",""18.98"",""20.54"",""14.02"",""14.96"",""15.04"",""14.81"",""20.06"",""19.3"",""21.62"",""17.66"",""20.61"",""18.84"",""20.86"",""21.63"",""22.35"",""23.61"",""24.44"",""25.53"",""32.52"",""39.88"",""45.33"",""45.83"",""45.7"",""43.99"",""38.02"",""44.91"",""56.21"",""68.81"",""79.44"",""74.17"",""78.39"",""81.31"",""84.86"",""82.25"",""85.3"",""86.8"",""85.72"",""85.72"",""94.33"",""99.53"",""100.55"",""99.92"",""114.91"",""128.93"",""128.14"",""139.9"",""144.35"",""144.93"",""147.46"",""144.8"","""","""","""","
"Kenya,""KEN"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""23.87"",""23.8"",""22.51"",""23.85"",""25.03"",""25.03"",""25.13"",""26.63"",""27.16"",""29.55"",""31.04"",""32.18"",""32.15"",""32.22"",""32.44"",""33.96"",""39.48"",""40.94"",""42.22"",""40.38"",""38.06"",""42.94"",""46.3"",""47.44"",""49.2"",""53.81"",""58.94"",""64.2"",""64.75"",""63.51"",""63.67"",""63.11"",""62.1"",""62.33"",""62.97"",""63.28"",""66.25"",""66.22"",""71.85"",""69.37"",""75.88"",""82.73"",""86.17"",""93.69"",""101.49"",""104.83"",""107.74"",""112.23"",""119.82"",""119.92"",""119.62"",""115.31"",""116"",""114.1"","""","""","""","
"Korea, Dem. People’s Rep.,""PRK"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""28.89"",""29.25"",""29.87"",""32.18"",""32.4"",""33.65"",""35.36"",""36.3"",""38.22"",""41.88"",""44.38"",""47.53"",""48.61"",""52.92"",""56.13"",""59.66"",""63.45"",""66.73"",""70.69"",""74.01"",""77.07"",""77.98"",""82.23"",""83.59"",""87.57"",""90.74"",""93.65"",""96.88"",""97.42"",""98.61"",""99.63"",""80.06"",""71.06"",""65.91"",""60.77"",""55.76"",""46.54"",""55.27"",""66.01"",""78.28"",""92.09"",""98.45"",""100.01"",""101"",""101.2"",""97.8"",""95.27"",""94.34"",""96.86"",""97.81"",""102.75"",""104.13"",""104.13"",""103.81"","""","""","""","
"Korea, Rep.,""KOR"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""6.16"",""5.58"",""7.27"",""8.55"",""8.72"",""8.96"",""8.71"",""9.51"",""11.53"",""12.31"",""13.17"",""14.31"",""15.16"",""17.11"",""19.95"",""20.95"",""22.22"",""24.24"",""30.28"",""32.08"",""31.44"",""32.83"",""37.1"",""43.07"",""48.45"",""51.32"",""56.49"",""59.03"",""58.53"",""62.25"",""64.33"",""77.54"",""81.75"",""83.87"",""86.38"",""93.39"",""98.72"",""101.85"",""106.45"",""101.52"",""99.36"",""103.11"",""105.58"",""96.58"",""99.16"",""104.27"",""107.83"",""110.54"",""116.08"",""114.88"",""105.93"",""115.1"",""118.49"",""114.87"","""","""","""","
"Lao PDR,""LAO"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""17.4"",""17.99"",""18.08"",""21.21"",""22.79"",""24.96"",""27.57"",""26.65"",""26.08"",""25.46"",""24.73"",""22.89"",""20.01"",""19.74"",""18.26"",""20.85"",""20.45"",""20.78"",""23.89"",""28.99"",""31.07"",""31.81"",""33.6"",""35.98"",""36.42"",""39.38"",""44.39"",""43.83"",""50.28"",""49.76"",""49.32"",""55.68"",""62.29"",""61.14"",""72.93"",""67.78"",""71.92"",""74.26"",""87.38"",""83.16"",""84.63"",""88.52"",""94.32"",""99.02"",""98.81"",""102.17"",""103.78"",""105.37"",""97.92"",""106.32"",""117.44"",""123.49"",""125.74"",""122.58"","""","""","""","
"Lebanon,""LBN"",""Livestock production index (2004-2006 = 100)"",""AG.PRD.LVSK.XD"","""",""16.81"",""20.29"",""22.1"",""26.12"",""28.24"",""33.01"",""32.34"",""32.16"",""30.49"",""31.43"",""32.5"",""35.32"",""34.42"",""36.91"",""31.66"",""17.71"",""18.57"",""30.25"",""43.74"",""54.17"",""54.43"",""56.5"",""53.97"",""51.48"",""50.58"",""51.35"",""52.81"",""52.92"",""51.95"",""54.32"",""57.71"",""58.54"",""59.71"",""60.09"",""60.16"",""64.04"",""73.93"",""78.08"",""80.18"",""86.57"",""85.9"",""95.43"",""99.3"",""102.12"",""100.26"",""97.61"",""104.85"",""112.33"",""99.35"",""73.69"",""84.92"",""89.58"",""93.83"",""94.58"","""","""","""","
