"Country Name,""Country Code"",""Indicator Name"",""Indicator Code"",""1960"",""1961"",""1962"",""1963"",""1964"",""1965"",""1966"",""1967"",""1968"",""1969"",""1970"",""1971"",""1972"",""1973"",""1974"",""1975"",""1976"",""1977"",""1978"",""1979"",""1980"",""1981"",""1982"",""1983"",""1984"",""1985"",""1986"",""1987"",""1988"",""1989"",""1990"",""1991"",""1992"",""1993"",""1994"",""1995"",""1996"",""1997"",""1998"",""1999"",""2000"",""2001"",""2002"",""2003"",""2004"",""2005"",""2006"",""2007"",""2008"",""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"","
"Cyprus,""CYP"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""24090000"",""20230000"",""15650000"",""11160000"",""5240000"",""6470000"",""1630000"",""1410000"",""960000"",""3740000"",""5860000"",""5980000"",""7300000"",""8080000"",""21250000"",""31150000"",""56140000"",""95010000"",""47610000"",""29910000"",""52680000"",""43810000"",""30880000"",""18570000"",""16820000"",""36860000"",""34980000"",""41320000"",""44210000"",""40740000"",""38430000"",""39760000"",""26170000"",""33800000"",""44030000"",""21430000"",""22580000"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Denmark,""DNK"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Djibouti,""DJI"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"","""","""","""","""","""","""",""6470000"",""9750000"",""9710000"",""10520000"",""11830000"",""10650000"",""13350000"",""19480000"",""29060000"",""34400000"",""28130000"",""46230000"",""104400000"",""23180000"",""73040000"",""64510000"",""58820000"",""65430000"",""102090000"",""81390000"",""114930000"",""105300000"",""92600000"",""75020000"",""207010000"",""107160000"",""112190000"",""134430000"",""128570000"",""105560000"",""97080000"",""85650000"",""80980000"",""75150000"",""72240000"",""59400000"",""74100000"",""79260000"",""64330000"",""74170000"",""115380000"",""112670000"",""140820000"",""165830000"",""132030000"",""141400000"",""148460000"",""149250000"",""166110000"",""169560000"",""185120000"","""","
"Dominica,""DMA"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"","""","""","""","""","""","""","""","""","""","""","""","""","""",""90000"",""3580000"",""7870000"",""4330000"",""4950000"",""7110000"",""9050000"",""17610000"",""14760000"",""16760000"",""9920000"",""16220000"",""16590000"",""11720000"",""15880000"",""17880000"",""23860000"",""19640000"",""17630000"",""12700000"",""8910000"",""19590000"",""25000000"",""43130000"",""14560000"",""19350000"",""9930000"",""15280000"",""19690000"",""29600000"",""10970000"",""29400000"",""21110000"",""19660000"",""19450000"",""21380000"",""35950000"",""32450000"",""24440000"",""25680000"",""20080000"",""16290000"",""11710000"",""8500000"","""","
"Dominican Republic,""DOM"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""170000"",""150000"",""20990000"",""48020000"",""23230000"",""78460000"",""52120000"",""59920000"",""63910000"",""43510000"",""43200000"",""31510000"",""29470000"",""25430000"",""20920000"",""29870000"",""32940000"",""33550000"",""49800000"",""77640000"",""124730000"",""104930000"",""135580000"",""99350000"",""187740000"",""206930000"",""91820000"",""129010000"",""118100000"",""143340000"",""101660000"",""67720000"",""65580000"",""-1260000"",""61870000"",""119960000"",""100110000"",""71610000"",""118310000"",""189830000"",""56190000"",""106980000"",""144960000"",""68790000"",""84560000"",""76060000"",""54410000"",""124220000"",""157070000"",""120150000"",""176580000"",""224740000"",""260120000"",""146910000"",""166210000"",""279960000"",""176710000"","""","
"Ecuador,""ECU"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""5870000"",""10390000"",""12580000"",""17560000"",""20610000"",""20760000"",""26940000"",""28130000"",""24570000"",""19950000"",""23270000"",""26650000"",""24240000"",""35780000"",""45520000"",""69170000"",""74760000"",""54150000"",""44000000"",""68810000"",""45800000"",""58190000"",""52390000"",""62020000"",""134820000"",""134800000"",""145540000"",""227210000"",""171560000"",""161560000"",""159320000"",""237470000"",""239780000"",""234940000"",""210900000"",""224300000"",""251630000"",""153460000"",""176450000"",""148980000"",""147210000"",""176800000"",""223490000"",""181850000"",""159960000"",""232480000"",""190680000"",""213960000"",""229160000"",""202470000"",""150950000"",""164560000"",""148060000"",""150520000"",""165050000"",""318160000"",""243490000"","""","
"Egypt, Arab Rep.,""EGY"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""178410000"",""117770000"",""188040000"",""207090000"",""235300000"",""122760000"",""97240000"",""33000000"",""25700000"",""9900000"",""170940000"",""138710000"",""139940000"",""886920000"",""1376270000"",""2513430000"",""2432880000"",""2639180000"",""2697930000"",""1572470000"",""1383150000"",""1297710000"",""1457030000"",""1456780000"",""1768050000"",""1774180000"",""1669440000"",""1723160000"",""1496810000"",""1644200000"",""6065200000"",""5408840000"",""3737700000"",""2485230000"",""2692200000"",""2028070000"",""2193900000"",""2009460000"",""1974140000"",""1620250000"",""1370830000"",""1300390000"",""1308730000"",""1017180000"",""1502840000"",""1046310000"",""909030000"",""1138690000"",""1688530000"",""982740000"",""599160000"",""423730000"",""1813430000"",""5512510000"",""3537600000"",""2499430000"",""2130290000"","""","
"El Salvador,""SLV"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""720000"",""7380000"",""6190000"",""13220000"",""13230000"",""14460000"",""20850000"",""15220000"",""13610000"",""12700000"",""14850000"",""12740000"",""18150000"",""22800000"",""29400000"",""37330000"",""29720000"",""45090000"",""55130000"",""59380000"",""96360000"",""167200000"",""218560000"",""290230000"",""261060000"",""345030000"",""336130000"",""420930000"",""415150000"",""440350000"",""347300000"",""294920000"",""403720000"",""399460000"",""305120000"",""295960000"",""300770000"",""278710000"",""181380000"",""183500000"",""179940000"",""237400000"",""233400000"",""192220000"",""216270000"",""199170000"",""158700000"",""89210000"",""234490000"",""273470000"",""281570000"",""277850000"",""219910000"",""169140000"",""98070000"",""89700000"",""129200000"","""","
"Fiji,""FJI"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""1080000"",""1010000"",""10820000"",""4430000"",""3440000"",""4360000"",""4110000"",""2830000"",""6210000"",""8750000"",""6960000"",""10640000"",""8460000"",""14570000"",""14850000"",""19360000"",""23160000"",""23070000"",""26320000"",""30710000"",""35870000"",""40260000"",""35030000"",""32440000"",""31020000"",""31510000"",""42080000"",""35490000"",""53830000"",""42690000"",""49580000"",""44810000"",""63420000"",""61220000"",""40610000"",""44400000"",""46790000"",""44510000"",""36890000"",""35200000"",""29370000"",""26180000"",""34170000"",""51250000"",""65530000"",""66080000"",""55800000"",""50880000"",""45250000"",""66710000"",""75840000"",""75390000"",""105370000"",""91220000"",""94240000"",""102480000"",""108740000"","""","
"Finland,""FIN"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"France,""FRA"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"French Polynesia,""PYF"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"","""","""","""","""","""","""",""13440000"",""15140000"",""18220000"",""18490000"",""19770000"",""19670000"",""27490000"",""50350000"",""37660000"",""71740000"",""77650000"",""83230000"",""90650000"",""143920000"",""159460000"",""146680000"",""173220000"",""177800000"",""172040000"",""171990000"",""247600000"",""294480000"",""331180000"",""288620000"",""259660000"",""311470000"",""326790000"",""333490000"",""367910000"",""450930000"",""404070000"",""367390000"",""370370000"",""351500000"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Gambia, The,""GMB"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""540000"",""1430000"",""2550000"",""5120000"",""2550000"",""4250000"",""3590000"",""3010000"",""5840000"",""3670000"",""1310000"",""3530000"",""4880000"",""6440000"",""10190000"",""8040000"",""10850000"",""21250000"",""34180000"",""34310000"",""52640000"",""67380000"",""46110000"",""40380000"",""51750000"",""48040000"",""101400000"",""103290000"",""83220000"",""98660000"",""97260000"",""99540000"",""108840000"",""84900000"",""68890000"",""45430000"",""36060000"",""38900000"",""39450000"",""34350000"",""49640000"",""52730000"",""64470000"",""63290000"",""61340000"",""60760000"",""75200000"",""97200000"",""94630000"",""125170000"",""121100000"",""135710000"",""138980000"",""112300000"",""100340000"",""107680000"",""91580000"","""","
"Germany,""DEU"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Ghana,""GHA"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""2940000"",""2970000"",""5610000"",""18010000"",""20220000"",""46220000"",""62190000"",""45280000"",""62200000"",""71270000"",""59100000"",""56840000"",""58560000"",""40900000"",""36320000"",""124210000"",""61540000"",""90170000"",""112180000"",""168220000"",""190810000"",""144120000"",""138730000"",""108390000"",""213120000"",""194330000"",""358880000"",""409020000"",""575590000"",""715530000"",""559720000"",""878630000"",""614220000"",""627260000"",""547720000"",""649870000"",""651270000"",""494170000"",""703880000"",""610090000"",""600650000"",""644850000"",""689370000"",""985040000"",""1419010000"",""1152640000"",""1236250000"",""1162920000"",""1312170000"",""1584680000"",""1697220000"",""1803870000"",""1799290000"",""1328170000"",""1123130000"",""1768690000"",""1315990000"","""","
"Greece,""GRC"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Guinea,""GIN"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""160000"",""2530000"",""10190000"",""23300000"",""14140000"",""24020000"",""14390000"",""8000000"",""6100000"",""13430000"",""10250000"",""9550000"",""4790000"",""11220000"",""19810000"",""24370000"",""10410000"",""22600000"",""59300000"",""55560000"",""88670000"",""106510000"",""115490000"",""66480000"",""120220000"",""112920000"",""168270000"",""220810000"",""254960000"",""363160000"",""291580000"",""377520000"",""447280000"",""410280000"",""358230000"",""415920000"",""298060000"",""381390000"",""359570000"",""237830000"",""153410000"",""289250000"",""254190000"",""250630000"",""274810000"",""192910000"",""173120000"",""257610000"",""351220000"",""217660000"",""220970000"",""202120000"",""633360000"",""467540000"",""563120000"",""538040000"",""561420000"","""","
"Guyana,""GUY"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""7570000"",""9380000"",""8320000"",""6150000"",""5070000"",""6990000"",""8670000"",""11350000"",""15160000"",""18100000"",""16980000"",""16430000"",""12460000"",""8090000"",""12140000"",""10100000"",""22030000"",""11610000"",""27710000"",""34200000"",""41730000"",""65700000"",""38970000"",""30630000"",""23040000"",""26870000"",""29860000"",""27620000"",""26950000"",""43960000"",""168310000"",""129380000"",""90440000"",""106930000"",""81910000"",""86290000"",""142400000"",""264630000"",""92980000"",""87260000"",""115930000"",""112140000"",""71830000"",""96060000"",""145140000"",""149800000"",""174390000"",""124120000"",""163060000"",""174200000"",""167440000"",""158540000"",""114920000"",""101240000"",""160610000"",""32140000"",""69830000"","""","
"Haiti,""HTI"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""9740000"",""13170000"",""4920000"",""3310000"",""3910000"",""6290000"",""4170000"",""3540000"",""5810000"",""5040000"",""7720000"",""6100000"",""6730000"",""7790000"",""13660000"",""56160000"",""70310000"",""86090000"",""91080000"",""90790000"",""103920000"",""106130000"",""126090000"",""131890000"",""131970000"",""148820000"",""180630000"",""212910000"",""141730000"",""195970000"",""167390000"",""177290000"",""100980000"",""120650000"",""599840000"",""722220000"",""367310000"",""324970000"",""407170000"",""263000000"",""208010000"",""170330000"",""155770000"",""212520000"",""298800000"",""425810000"",""581480000"",""716920000"",""927310000"",""1129700000"",""3073470000"",""1691760000"",""1273350000"",""1152130000"",""1082360000"",""1045860000"",""1074270000"","""","
"Honduras,""HND"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""4770000"",""6370000"",""6000000"",""9550000"",""11950000"",""12870000"",""10960000"",""11410000"",""19020000"",""18870000"",""20350000"",""15340000"",""16650000"",""14880000"",""26370000"",""50540000"",""39020000"",""56080000"",""91860000"",""96500000"",""102480000"",""108880000"",""157650000"",""189890000"",""285480000"",""269660000"",""279440000"",""253530000"",""321260000"",""253380000"",""448490000"",""301700000"",""373390000"",""336170000"",""292450000"",""402380000"",""356030000"",""296480000"",""318270000"",""817180000"",""449770000"",""658400000"",""422550000"",""389280000"",""655730000"",""691860000"",""594290000"",""465320000"",""566340000"",""452630000"",""634250000"",""618030000"",""566190000"",""625870000"",""606280000"",""540520000"",""411720000"","""","
"India,""IND"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""729630000"",""616590000"",""677270000"",""977440000"",""1216010000"",""1284200000"",""1240400000"",""1372820000"",""924410000"",""905260000"",""824660000"",""1002400000"",""613900000"",""778710000"",""1230400000"",""1605190000"",""1744610000"",""988810000"",""1131150000"",""1363190000"",""2185960000"",""1972470000"",""1635750000"",""1830510000"",""1665940000"",""1587010000"",""1989940000"",""1695480000"",""1948290000"",""1769420000"",""1398930000"",""2736230000"",""2429550000"",""1470460000"",""2325680000"",""1737710000"",""1904520000"",""1646370000"",""1610320000"",""1490760000"",""1383420000"",""1729610000"",""1763710000"",""720900000"",""778310000"",""1875960000"",""1383580000"",""1329210000"",""2016530000"",""2481020000"",""2831340000"",""3270220000"",""1681850000"",""2456340000"",""2991820000"",""3174350000"",""2678680000"","""","
"Indonesia,""IDN"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""83080000"",""113800000"",""157730000"",""108150000"",""66900000"",""42870000"",""82930000"",""229440000"",""326030000"",""328680000"",""465080000"",""585240000"",""498920000"",""612830000"",""660540000"",""686670000"",""666630000"",""512920000"",""631060000"",""718910000"",""941310000"",""967270000"",""897170000"",""737620000"",""666080000"",""596870000"",""704510000"",""1239560000"",""1625660000"",""1830860000"",""1715860000"",""1824480000"",""1969230000"",""1934720000"",""1549860000"",""1302630000"",""1080520000"",""814520000"",""1264380000"",""2132620000"",""1663370000"",""1468960000"",""1303890000"",""1775360000"",""135250000"",""2536760000"",""1318460000"",""854330000"",""1174950000"",""1046120000"",""1389890000"",""402040000"",""69010000"",""69470000"",""-381940000"",""-33400000"",""-112060000"","""","
"Ireland,""IRL"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Israel,""ISR"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""105260000"",""107350000"",""106400000"",""113640000"",""95960000"",""122830000"",""111100000"",""70670000"",""61990000"",""55150000"",""63160000"",""72220000"",""85370000"",""186040000"",""117590000"",""467480000"",""643340000"",""797400000"",""899670000"",""1184680000"",""892160000"",""772410000"",""857440000"",""1344980000"",""1255910000"",""1978400000"",""1937110000"",""1250800000"",""1241060000"",""1191760000"",""1371890000"",""1749460000"",""2065770000"",""1266170000"",""1237180000"",""335590000"",""2216760000"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Italy,""ITA"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Jamaica,""JAM"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"","""",""10090000"",""12600000"",""3450000"",""4000000"",""9870000"",""10220000"",""9760000"",""16060000"",""13270000"",""10500000"",""22170000"",""16950000"",""18920000"",""25860000"",""24110000"",""25840000"",""33010000"",""121860000"",""122270000"",""125250000"",""153960000"",""179500000"",""180290000"",""170060000"",""168570000"",""177170000"",""167010000"",""192100000"",""261530000"",""270620000"",""159420000"",""118270000"",""99730000"",""115460000"",""108500000"",""58510000"",""71980000"",""19470000"",""-22350000"",""8700000"",""54000000"",""24020000"",""6160000"",""82810000"",""39770000"",""37190000"",""28080000"",""85880000"",""149970000"",""139380000"",""39390000"",""28060000"",""71590000"",""95990000"",""59070000"",""26840000"","""","
"Japan,""JPN"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Jordan,""JOR"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""88290000"",""91790000"",""81730000"",""82650000"",""75550000"",""68950000"",""76920000"",""53500000"",""45730000"",""48530000"",""80080000"",""64310000"",""109290000"",""205380000"",""311420000"",""491680000"",""573200000"",""441000000"",""472140000"",""1461290000"",""1576130000"",""1248990000"",""904000000"",""854170000"",""701360000"",""607420000"",""632920000"",""646490000"",""475680000"",""338470000"",""951660000"",""939310000"",""425270000"",""310840000"",""373810000"",""540490000"",""509080000"",""475570000"",""413910000"",""435200000"",""554180000"",""450310000"",""562720000"",""1321220000"",""604630000"",""709850000"",""573570000"",""631510000"",""734090000"",""740420000"",""954750000"",""974100000"",""1157490000"",""1400330000"",""2697160000"",""2151850000"",""2738670000"","""","
"Kenya,""KEN"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""21110000"",""63230000"",""49120000"",""55590000"",""56710000"",""72130000"",""55410000"",""36710000"",""60710000"",""55810000"",""57350000"",""66850000"",""71860000"",""94970000"",""116580000"",""124820000"",""154600000"",""160760000"",""245610000"",""348340000"",""394790000"",""448150000"",""484600000"",""396100000"",""408430000"",""426660000"",""442960000"",""557220000"",""832030000"",""1059700000"",""1181290000"",""916460000"",""884920000"",""915630000"",""677870000"",""733090000"",""596260000"",""448650000"",""415260000"",""311250000"",""513920000"",""472410000"",""388220000"",""522900000"",""655930000"",""756570000"",""941650000"",""1329360000"",""1363400000"",""1782480000"",""1631260000"",""2478820000"",""2653660000"",""3306840000"",""2661030000"",""2464180000"",""2188910000"","""","
"Korea, Dem. People’s Rep.,""PRK"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""50000000"","""","""","""","""","""","""",""5510000"",""5430000"",""16400000"",""9040000"",""8310000"",""7730000"",""8620000"",""10590000"",""14060000"",""5660000"",""13480000"",""25570000"",""88430000"",""105260000"",""200930000"",""73550000"",""117890000"",""264400000"",""131140000"",""160850000"",""87450000"",""55180000"",""99580000"",""206230000"",""65220000"",""78830000"",""118490000"",""97870000"",""109100000"",""153530000"",""131430000"",""119650000"","""","
"Korea, Rep.,""KOR"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""250710000"",""229150000"",""236210000"",""262200000"",""171690000"",""220490000"",""227630000"",""256090000"",""246430000"",""338300000"",""274670000"",""324510000"",""365430000"",""282000000"",""252100000"",""248140000"",""217920000"",""238510000"",""164020000"",""133660000"",""138620000"",""330370000"",""33880000"",""7710000"",""-36830000"",""-8920000"",""-17590000"",""10750000"",""9360000"",""51390000"",""52000000"",""54130000"",""-3100000"",""-35110000"",""-114230000"",""57000000"",""-148900000"",""-159650000"",""-50370000"",""-55100000"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Lao PDR,""LAO"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""33370000"",""51680000"",""31240000"",""36500000"",""45790000"",""68200000"",""69190000"",""74020000"",""60000000"",""66800000"",""69240000"",""72320000"",""66740000"",""75560000"",""59870000"",""38340000"",""28620000"",""31630000"",""71090000"",""54050000"",""45850000"",""42900000"",""45250000"",""35660000"",""35980000"",""39660000"",""46690000"",""57290000"",""75820000"",""142990000"",""149070000"",""139750000"",""163640000"",""201030000"",""215200000"",""307910000"",""332110000"",""328780000"",""275780000"",""294610000"",""280890000"",""244840000"",""278080000"",""301260000"",""270030000"",""297420000"",""365170000"",""401150000"",""496590000"",""417290000"",""413420000"",""399790000"",""410700000"",""423330000"",""474420000"",""471090000"",""398280000"","""","
"Lebanon,""LBN"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""13410000"",""12810000"",""9200000"",""8180000"",""2960000"",""7940000"",""8420000"",""8680000"",""19050000"",""9230000"",""19980000"",""6070000"",""15020000"",""11630000"",""139200000"",""14300000"",""39150000"",""135840000"",""232950000"",""123480000"",""297830000"",""454980000"",""187010000"",""125900000"",""77180000"",""82410000"",""62330000"",""101150000"",""144170000"",""117810000"",""285680000"",""125240000"",""110170000"",""140370000"",""228030000"",""191290000"",""235260000"",""261240000"",""340830000"",""194510000"",""201190000"",""198970000"",""204020000"",""534640000"",""266670000"",""230720000"",""819040000"",""978970000"",""1068360000"",""580080000"",""445090000"",""475490000"",""711580000"",""621600000"",""820950000"",""974920000"",""1138520000"","""","
"Lesotho,""LSO"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""1560000"",""4140000"",""5930000"",""5640000"",""5660000"",""9490000"",""12540000"",""13780000"",""13180000"",""13070000"",""9730000"",""16570000"",""13840000"",""13930000"",""20620000"",""28480000"",""28520000"",""36670000"",""49410000"",""64710000"",""93160000"",""103250000"",""92350000"",""106180000"",""98460000"",""92180000"",""85380000"",""104850000"",""108900000"",""134510000"",""139130000"",""123310000"",""143160000"",""143060000"",""115620000"",""112650000"",""103210000"",""91490000"",""61850000"",""31670000"",""37170000"",""55550000"",""77000000"",""79130000"",""95310000"",""68440000"",""71190000"",""130900000"",""144710000"",""122270000"",""256050000"",""256770000"",""276260000"",""320670000"",""107170000"",""83140000"",""112830000"","""","
"Liberia,""LBR"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""9920000"",""26870000"",""79080000"",""34090000"",""15740000"",""35310000"",""37960000"",""25660000"",""16330000"",""16370000"",""12890000"",""12750000"",""12910000"",""10290000"",""14540000"",""20010000"",""26460000"",""32620000"",""46570000"",""80380000"",""97050000"",""108190000"",""108310000"",""117250000"",""130510000"",""90490000"",""96840000"",""78100000"",""64220000"",""60130000"",""113740000"",""157630000"",""119600000"",""122330000"",""63400000"",""123100000"",""172670000"",""75690000"",""71990000"",""93950000"",""67420000"",""38480000"",""54990000"",""106780000"",""213390000"",""222090000"",""260900000"",""1123020000"",""1250410000"",""510750000"",""1416110000"",""762250000"",""566710000"",""535930000"",""749590000"",""1094430000"",""814990000"","""","
"Luxembourg,""LUX"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Madagascar,""MDG"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""2650000"",""1490000"",""4990000"",""8290000"",""47590000"",""50820000"",""47700000"",""43640000"",""48620000"",""45570000"",""47950000"",""46880000"",""54700000"",""52500000"",""62750000"",""82210000"",""61350000"",""60580000"",""90470000"",""137090000"",""229550000"",""232980000"",""240120000"",""181180000"",""150210000"",""184640000"",""309820000"",""330590000"",""295980000"",""347230000"",""396960000"",""455110000"",""361550000"",""361220000"",""288140000"",""299410000"",""354690000"",""837670000"",""484670000"",""362390000"",""324480000"",""374530000"",""373940000"",""545360000"",""1252520000"",""916150000"",""784410000"",""896830000"",""847200000"",""434510000"",""477310000"",""447280000"",""368490000"",""499280000"",""588120000"",""676970000"",""621800000"","""","
"Malawi,""MWI"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""4160000"",""8230000"",""11610000"",""16460000"",""32560000"",""33910000"",""31710000"",""30040000"",""46930000"",""27500000"",""36770000"",""31520000"",""36170000"",""29610000"",""41390000"",""62880000"",""61660000"",""78910000"",""98210000"",""141420000"",""141180000"",""136640000"",""120230000"",""115490000"",""181320000"",""112460000"",""194490000"",""275840000"",""375600000"",""417300000"",""500360000"",""549570000"",""578040000"",""497340000"",""471140000"",""435140000"",""492540000"",""344100000"",""434680000"",""446780000"",""448150000"",""411100000"",""379740000"",""519570000"",""507420000"",""573650000"",""722870000"",""766670000"",""924740000"",""773710000"",""1016850000"",""798280000"",""1170910000"",""1132550000"",""931160000"",""1049380000"",""1243270000"","""","
"Malaysia,""MYS"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""13280000"",""18910000"",""21820000"",""12730000"",""17180000"",""22180000"",""28150000"",""21100000"",""32870000"",""30820000"",""26360000"",""42190000"",""50080000"",""45030000"",""69180000"",""99000000"",""62910000"",""70690000"",""79820000"",""124440000"",""134590000"",""142960000"",""134710000"",""175950000"",""325940000"",""228670000"",""191580000"",""362860000"",""103420000"",""139750000"",""468490000"",""289290000"",""203700000"",""95220000"",""66140000"",""108260000"",""-456600000"",""-240340000"",""201740000"",""145930000"",""48650000"",""29330000"",""89340000"",""110320000"",""299230000"",""29220000"",""241360000"",""202150000"",""156350000"",""139920000"",""-6140000"",""40810000"",""18320000"",""-113310000"",""19920000"",""-600000"",""-51840000"","""","
"Mali,""MLI"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""80000"",""2440000"",""9560000"",""7110000"",""17240000"",""21610000"",""24950000"",""17200000"",""27890000"",""23220000"",""22090000"",""29840000"",""37810000"",""70610000"",""115890000"",""143970000"",""87040000"",""110200000"",""157080000"",""187530000"",""266420000"",""228010000"",""208840000"",""218370000"",""319570000"",""378650000"",""378690000"",""360150000"",""435380000"",""447180000"",""479170000"",""449680000"",""429690000"",""369960000"",""440150000"",""540410000"",""490170000"",""429330000"",""346820000"",""354390000"",""288040000"",""351740000"",""420480000"",""556230000"",""585300000"",""724590000"",""869200000"",""1021010000"",""967750000"",""984660000"",""1091460000"",""1267620000"",""995580000"",""1397560000"",""1235840000"",""1204130000"",""1208960000"","""","
"Malta,""MLT"",""Net official development assistance received (current US$)"",""DT.ODA.ODAT.CD"",""12330000"",""9770000"",""8840000"",""17240000"",""19600000"",""16540000"",""17440000"",""16120000"",""16850000"",""15050000"",""19560000"",""16040000"",""15040000"",""27490000"",""21530000"",""33650000"",""30320000"",""31170000"",""39530000"",""51800000"",""15930000"",""49370000"",""25080000"",""44030000"",""11410000"",""18330000"",""6830000"",""-1430000"",""-2830000"",""-5210000"",""5310000"",""21800000"",""4630000"",""30870000"",""42490000"",""9210000"",""72170000"",""22390000"",""21870000"",""25100000"",""21240000"",""1700000"",""11040000"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
